FinalName,FullName,Name,Gender,Country,Date,Competition,Round,Location,Apparatus,Rank,Score
elisabeth seitz,elisabeth seitz,elisabeth seitz,w,GER,2021-07-29,Olympic Games,AAfinal,"Tokyo, Japan",FX,23.0,12.433
elisabeth seitz,elisabeth seitz,elisabeth seitz,w,GER,2021-07-29,Olympic Games,AAfinal,"Tokyo, Japan",UB,6.0,14.5
elisabeth seitz,elisabeth seitz,elisabeth seitz,w,GER,2021-07-29,Olympic Games,AAfinal,"Tokyo, Japan",VT,17.0,14.2
elisabeth seitz,elisabeth seitz,elisabeth seitz,w,GER,2021-08-01,Olympic Games,final,"Tokyo, Japan",UB,5.0,14.4
elisabeth seitz,elisabeth seitz,elisabeth seitz,w,GER,2022-08-14,2022 Senior European Championships,final,"Munich, Germany",UB,1.0,14.433
elisabeth seitz,elisabeth seitz,elisabeth seitz,w,GER,2022-08-14,2022 Senior European Championships,qual,"Munich, Germany",UB,5.0,14.2
elisabeth seitz,elisabeth seitz,elisabeth seitz,w,GER,2022-08-14,2022 Senior European Championships,TeamFinal,"Munich, Germany",UB,2.0,14.3
elisabeth seitz,elisabeth seitz,elisabeth seitz,w,GER,2022-08-14,2022 Senior European Championships,qual,"Munich, Germany",VT1,28.0,13.1
elisabeth seitz,elisabeth seitz,elisabeth seitz,w,GER,2022-08-14,2022 Senior European Championships,TeamFinal,"Munich, Germany",VT1,15.0,13.333
elisabeth seitz,elisabeth seitz,elisabeth seitz,w,GER,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,final,"Liverpool, England",UB,4.0,14.366
elisabeth seitz,elisabeth seitz,elisabeth seitz,w,GER,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,8.0,14.4
elisabeth seitz,elisabeth seitz,elisabeth seitz,w,GER,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT1,34.0,13.466
elisabeth seitz,elisabeth seitz,elisabeth seitz,w,GER,2023-02-26,2023 Cottbus World Cup,final,"Cottbus, Germany",UB,8.0,12.066
elisabeth seitz,elisabeth seitz,elisabeth seitz,w,GER,2023-02-26,2023 Cottbus World Cup,qual,"Cottbus, Germany",UB,2.0,14.1
elisabeth seitz,elisabeth seitz,elisabeth seitz,w,GER,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",BB,78.0,10.3
elisabeth seitz,elisabeth seitz,elisabeth seitz,w,GER,2023-04-16,2023 Senior European Championships,final,"Antalya, Turkey",UB,3.0,14.2
elisabeth seitz,elisabeth seitz,elisabeth seitz,w,GER,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",UB,3.0,14.4
elisabeth seitz,elisabeth seitz,elisabeth seitz,w,GER,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",VT1,18.0,13.333
elisabeth wagner,elisabeth wagner,elisabeth wagner,w,GER,2023-08-05,2023 FISU World University Games,qual,"Chengdu, China",BB,29.0,11.1
elisabeth wagner,elisabeth wagner,elisabeth wagner,w,GER,2023-08-05,2023 FISU World University Games,AAfinal,"Chengdu, China",BB,12.0,11.333
elisabeth wagner,elisabeth wagner,elisabeth wagner,w,GER,2023-08-05,2023 FISU World University Games,qual,"Chengdu, China",FX,25.0,11.6
elisabeth wagner,elisabeth wagner,elisabeth wagner,w,GER,2023-08-05,2023 FISU World University Games,AAfinal,"Chengdu, China",FX,16.0,11.533
elisabeth wagner,elisabeth wagner,elisabeth wagner,w,GER,2023-08-05,2023 FISU World University Games,qual,"Chengdu, China",UB,12.0,12.4
elisabeth wagner,elisabeth wagner,elisabeth wagner,w,GER,2023-08-05,2023 FISU World University Games,AAfinal,"Chengdu, China",UB,15.0,11.1
elisabeth wagner,elisabeth wagner,elisabeth wagner,w,GER,2023-08-05,2023 FISU World University Games,AAfinal,"Chengdu, China",VT,18.0,11.933
elisabeth wagner,elisabeth wagner,elisabeth wagner,w,GER,2023-08-05,2023 FISU World University Games,qual,"Chengdu, China",VT1,32.0,12.0
elisha stott,elisha stott,elisha stott,w,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",BB,62.0,8.7
elisha stott,elisha stott,elisha stott,w,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",FX,50.0,10.6
elisha stott,elisha stott,elisha stott,w,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",UB,59.0,8.75
elisha stott,elisha stott,elisha stott,w,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",VT1,61.0,10.6
eliska drncova,eliska drncova,eliska drncova,w,CZE,2023-02-26,2023 Cottbus World Cup,qual,"Cottbus, Germany",BB,22.0,12.066
eliska drncova,eliska drncova,eliska drncova,w,CZE,2023-02-26,2023 Cottbus World Cup,qual,"Cottbus, Germany",UB,19.0,11.266
eliska drncova,eliska drncova,eliska drncova,w,CZE,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",BB,83.0,10.2
eliska drncova,eliska drncova,eliska drncova,w,CZE,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",FX,53.0,11.966
eliska drncova,eliska drncova,eliska drncova,w,CZE,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",UB,47.0,12.433
eliska drncova,eliska drncova,eliska drncova,w,CZE,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",VT1,88.0,12.166
ella borg,ella borg,ella borg,w,MLT,2022-03-05,2022 Doha World Cup,qual,"Doha, Qatar",BB,12.0,10.866
ella borg,ella borg,ella borg,w,MLT,2022-03-05,2022 Doha World Cup,qual,"Doha, Qatar",FX,10.0,11.4
ella borg,ella borg,ella borg,w,MLT,2022-03-05,2022 Doha World Cup,final,"Doha, Qatar",UB,8.0,8.9
ella borg,ella borg,ella borg,w,MLT,2022-03-05,2022 Doha World Cup,qual,"Doha, Qatar",UB,7.0,10.033
ella borg,ella borg,ella borg,w,MLT,2022-06-12,2022 Osijek World Challenge Cup,qual,"Osijek, Croatia",BB,29.0,9.166
ella borg,ella borg,ella borg,w,MLT,2022-06-12,2022 Osijek World Challenge Cup,qual,"Osijek, Croatia",FX,17.0,11.466
ella borg,ella borg,ella borg,w,MLT,2022-06-12,2022 Osijek World Challenge Cup,qual,"Osijek, Croatia",UB,23.0,9.1
ella borg,ella borg,ella borg,w,MLT,2022-06-12,2022 Osijek World Challenge Cup,qual,"Osijek, Croatia",VT1,24.0,11.533
ella borg,ella borg,ella borg,w,MLT,2022-08-14,2022 Senior European Championships,qual,"Munich, Germany",BB,105.0,9.5
ella borg,ella borg,ella borg,w,MLT,2022-08-14,2022 Senior European Championships,qual,"Munich, Germany",FX,88.0,11.266
ella borg,ella borg,ella borg,w,MLT,2022-08-14,2022 Senior European Championships,qual,"Munich, Germany",UB,106.0,9.4
ella borg,ella borg,ella borg,w,MLT,2022-08-14,2022 Senior European Championships,qual,"Munich, Germany",VT1,89.0,11.9
ella borg,ella borg,ella borg,w,MLT,2022-08-14,2022 Senior European Championships,qual,"Munich, Germany",VT1,26.0,11.9
ella borg,ella borg,ella borg,w,MLT,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",BB,138.0,9.6
ella borg,ella borg,ella borg,w,MLT,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,115.0,11.7
ella borg,ella borg,ella borg,w,MLT,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,143.0,8.4
ella borg,ella borg,ella borg,w,MLT,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",BB,101.0,9.433
ella borg,ella borg,ella borg,w,MLT,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",FX,94.0,11.166
ella borg,ella borg,ella borg,w,MLT,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",UB,113.0,8.7
ella borg,ella borg,ella borg,w,MLT,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",VT1,100.0,11.9
ella murphy,ella murphy,ella murphy,w,USA,2023-08-06,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",BB,28.0,10.8
ella murphy,ella murphy,ella murphy,w,USA,2023-08-06,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",FX,17.0,12.4
ella murphy,ella murphy,ella murphy,w,USA,2023-08-06,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",UB,22.0,12.4
ella murphy,ella murphy,ella murphy,w,USA,2023-08-06,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",VT,,12.9
ella robinson,ella robinson,ella robinson,w,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",BB,32.0,10.8
ella robinson,ella robinson,ella robinson,w,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",FX,33.0,11.6
ella robinson,ella robinson,ella robinson,w,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",UB,61.0,8.3
ella robinson,ella robinson,ella robinson,w,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",VT1,46.0,11.95
ella robinson,ella robinson,ella robinson,w,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",BB,18.0,11.65
ella robinson,ella robinson,ella robinson,w,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",FX,30.0,11.15
ella robinson,ella robinson,ella robinson,w,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",UB,29.0,10.75
ella robinson,ella robinson,ella robinson,w,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",VT1,31.0,12.05
elle mueller,elle mueller,elle mueller,w,USA,2022-02-27,2022 Winter Cup,AAfinal,"Frisco, Texas",BB,15.0,12.35
elle mueller,elle mueller,elle mueller,w,USA,2022-02-27,2022 Winter Cup,AAfinal,"Frisco, Texas",FX,10.0,12.75
elle mueller,elle mueller,elle mueller,w,USA,2022-02-27,2022 Winter Cup,AAfinal,"Frisco, Texas",UB,3.0,13.45
elle mueller,elle mueller,elle mueller,w,USA,2022-02-27,2022 Winter Cup,AAfinal,"Frisco, Texas",VT,,13.0
elle mueller,elle mueller,elle mueller,w,USA,2022-08-20,2022 U.S. Championships,qual,"Tampa, FL",BB,,13.25
elle mueller,elle mueller,elle mueller,w,USA,2022-08-20,2022 U.S. Championships,final,"Tampa, FL",BB,,12.3
elle mueller,elle mueller,elle mueller,w,USA,2022-08-20,2022 U.S. Championships,qual,"Tampa, FL",FX,,12.95
elle mueller,elle mueller,elle mueller,w,USA,2022-08-20,2022 U.S. Championships,final,"Tampa, FL",FX,,13.45
elle mueller,elle mueller,elle mueller,w,USA,2022-08-20,2022 U.S. Championships,qual,"Tampa, FL",UB,,12.75
elle mueller,elle mueller,elle mueller,w,USA,2022-08-20,2022 U.S. Championships,final,"Tampa, FL",UB,,13.9
elle mueller,elle mueller,elle mueller,w,USA,2022-08-20,2022 U.S. Championships,qual,"Tampa, FL",VT,,13.85
elle mueller,elle mueller,elle mueller,w,USA,2022-08-20,2022 U.S. Championships,final,"Tampa, FL",VT,,13.5
elle mueller,elle mueller,elle mueller,w,USA,2023-02-26,2023 Winter Cup,AAfinal,"Louisville, Kentucky",BB,9.0,12.2
elle mueller,elle mueller,elle mueller,w,USA,2023-02-26,2023 Winter Cup,AAfinal,"Louisville, Kentucky",FX,8.0,13.0
elle mueller,elle mueller,elle mueller,w,USA,2023-02-26,2023 Winter Cup,AAfinal,"Louisville, Kentucky",UB,6.0,13.4
elle mueller,elle mueller,elle mueller,w,USA,2023-02-26,2023 Winter Cup,AAfinal,"Louisville, Kentucky",VT,,13.65
elle mueller,elle mueller,elle mueller,w,USA,2023-08-06,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",BB,29.0,10.55
elle mueller,elle mueller,elle mueller,w,USA,2023-08-06,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",UB,11.0,13.3
elle mueller,elle mueller,elle mueller,w,USA,2023-08-06,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",VT,,13.4
ellie belbin,ellie belbin,ellie belbin,w,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",BB,36.0,10.2
ellie belbin,ellie belbin,ellie belbin,w,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",FX,22.0,11.45
ellie belbin,ellie belbin,ellie belbin,w,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",UB,42.0,9.25
ellie belbin,ellie belbin,ellie belbin,w,GBR,2023-03-26,2023 British Gymnastics Championships,final,"Liverpool, England",VT1,4.0,13.25
ellie belbin,ellie belbin,ellie belbin,w,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",VT1,6.0,13.25
ellie black,ellie black,ellie black,w,CAN,2022-09-25,2022 Paris World Challenge Cup,qual,"Paris, France",BB,4.0,13.0
ellie black,ellie black,ellie black,w,CAN,2022-09-25,2022 Paris World Challenge Cup,final,"Paris, France",BB,3.0,13.7
ellie black,ellie black,ellie black,w,CAN,2022-09-25,2022 Paris World Challenge Cup,final,"Paris, France",UB,4.0,13.85
ellie black,ellie black,ellie black,w,CAN,2022-09-25,2022 Paris World Challenge Cup,qual,"Paris, France",UB,3.0,13.9
ellie gargett,ellie gargett,ellie gargett,w,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",BB,44.0,10.15
ellie gargett,ellie gargett,ellie gargett,w,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",FX,60.0,10.05
ellie gargett,ellie gargett,ellie gargett,w,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",VT1,49.0,11.85
ellie patrick,ellie patrick,ellie patrick,w,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",BB,10.0,11.9
ellie patrick,ellie patrick,ellie patrick,w,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",FX,22.0,11.85
ellie patrick,ellie patrick,ellie patrick,w,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",UB,11.0,12.05
ellie patrick,ellie patrick,ellie patrick,w,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",VT1,29.0,12.7
ellie russell,ellie russell,ellie russell,w,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",FX,24.0,11.8
ellie russell,ellie russell,ellie russell,w,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",UB,14.0,11.85
ellie russell,ellie russell,ellie russell,w,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",VT1,29.0,12.7
elliott cooper,elliott cooper,elliott cooper,m,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",FX,27.0,12.45
elliott cooper,elliott cooper,elliott cooper,m,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",HB,17.0,12.3
elliott cooper,elliott cooper,elliott cooper,m,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",PB,16.0,12.7
elliott cooper,elliott cooper,elliott cooper,m,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",PH,13.0,12.05
elliott cooper,elliott cooper,elliott cooper,m,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",SR,28.0,11.55
elliott cooper,elliott cooper,elliott cooper,m,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",VT1,31.0,12.55
elsabeth black,elsabeth black,elsabeth black,w,CAN,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",BB,6.0,14.1
elsabeth black,elsabeth black,elsabeth black,w,CAN,2021-07-25,Olympic Games,qual,"Tokyo, Japan",BB,6.0,14.1
elsabeth black,elsabeth black,elsabeth black,w,CAN,2021-07-25,Olympic Games,TeamQual,"Tokyo, Japan",BB,,14.1
elsabeth black,elsabeth black,elsabeth black,w,CAN,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",FX,63.0,12.266
elsabeth black,elsabeth black,elsabeth black,w,CAN,2021-07-25,Olympic Games,qual,"Tokyo, Japan",FX,63.0,12.266
elsabeth black,elsabeth black,elsabeth black,w,CAN,2021-07-25,Olympic Games,TeamQual,"Tokyo, Japan",FX,,12.266
elsabeth black,elsabeth black,elsabeth black,w,CAN,2021-07-25,Olympic Games,TeamQual,"Tokyo, Japan",UB,,12.8
elsabeth black,elsabeth black,elsabeth black,w,CAN,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",UB,54.0,12.8
elsabeth black,elsabeth black,elsabeth black,w,CAN,2021-07-25,Olympic Games,qual,"Tokyo, Japan",UB,54.0,12.8
elsabeth black,elsabeth black,elsabeth black,w,CAN,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",VT,13.0,14.533
elsabeth black,elsabeth black,elsabeth black,w,CAN,2021-07-25,Olympic Games,TeamQual,"Tokyo, Japan",VT,,14.533
elsabeth black,elsabeth black,elsabeth black,w,CAN,2021-07-25,Olympic Games,qual,"Tokyo, Japan",VT1,12.0,14.533
elsabeth black,elsabeth black,elsabeth black,w,CAN,2021-08-01,Olympic Games,final,"Tokyo, Japan",BB,4.0,13.86
elsabeth black,elsabeth black,elsabeth black,w,CAN,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",BB,4.0,13.433
elsabeth black,elsabeth black,elsabeth black,w,CAN,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,final,"Liverpool, England",BB,2.0,13.566
elsabeth black,elsabeth black,elsabeth black,w,CAN,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",BB,9.0,13.266
elsabeth black,elsabeth black,elsabeth black,w,CAN,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,TeamFinal,"Liverpool, England",BB,,13.833
elsabeth black,elsabeth black,elsabeth black,w,CAN,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",FX,11.0,13.333
elsabeth black,elsabeth black,elsabeth black,w,CAN,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,20.0,13.266
elsabeth black,elsabeth black,elsabeth black,w,CAN,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,TeamFinal,"Liverpool, England",FX,,13.1
elsabeth black,elsabeth black,elsabeth black,w,CAN,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",UB,3.0,13.933
elsabeth black,elsabeth black,elsabeth black,w,CAN,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,20.0,13.933
elsabeth black,elsabeth black,elsabeth black,w,CAN,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,TeamFinal,"Liverpool, England",UB,,14.033
elsabeth black,elsabeth black,elsabeth black,w,CAN,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",VT,9.0,14.033
elsabeth black,elsabeth black,elsabeth black,w,CAN,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,TeamFinal,"Liverpool, England",VT,,14.2
elsabeth black,elsabeth black,elsabeth black,w,CAN,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,final,"Liverpool, England",VT1,4.0,14.2
elsabeth black,elsabeth black,elsabeth black,w,CAN,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT1,6.0,13.666
elsabeth black,elsabeth black,elsabeth black,w,CAN,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,"Antwerp, Belgium",BB,18.0,12.933
elsabeth black,elsabeth black,elsabeth black,w,CAN,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",BB,15.0,13.566
elsabeth black,elsabeth black,elsabeth black,w,CAN,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,"Antwerp, Belgium",FX,12.0,12.9
elsabeth black,elsabeth black,elsabeth black,w,CAN,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",FX,13.0,13.4
elsabeth black,elsabeth black,elsabeth black,w,CAN,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,"Antwerp, Belgium",UB,22.0,12.133
elsabeth black,elsabeth black,elsabeth black,w,CAN,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,final,"Antwerp, Belgium",UB,8.0,13.8
elsabeth black,elsabeth black,elsabeth black,w,CAN,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",UB,9.0,14.133
elsabeth black,elsabeth black,elsabeth black,w,CAN,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,"Antwerp, Belgium",VT,6.0,14.0
elsabeth black,elsabeth black,elsabeth black,w,CAN,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,final,"Antwerp, Belgium",VT1,5.0,14.0
elsabeth black,elsabeth black,elsabeth black,w,CAN,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT1,17.0,13.966
elsabeth black,elsabeth black,elsabeth black,w,CAN,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT1,9.0,13.966
elvira katsali,elvira katsali,elvira katsali,w,GRE,2022-02-27,2022 Cottbus World Cup,qual,"Cottbus, Germany",BB,14.0,11.333
elvira katsali,elvira katsali,elvira katsali,w,GRE,2022-02-27,2022 Cottbus World Cup,qual,"Cottbus, Germany",FX,15.0,10.833
